"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
2.912526838E0	-4.065354347E0	-9.193734527E-1	1.556231081E-1	4.170919811E0
2.914526871E0	-4.086902142E0	-9.385270476E-1	1.556231081E-1	4.196167381E0
2.916526904E0	-4.110844135E0	-9.600749016E-1	1.580173075E-1	4.224423368E0
2.918526937E0	-4.134786129E0	-9.840168953E-1	1.604115069E-1	4.253290189E0
2.920526970E0	-4.156333923E0	-1.005564690E0	1.604115069E-1	4.279252724E0
2.922527003E0	-4.175487995E0	-1.027112484E0	1.580173075E-1	4.302862945E0
2.924527436E0	-4.197035789E0	-1.043871999E0	1.556231081E-1	4.327701089E0
2.926527469E0	-4.213795185E0	-1.058237195E0	1.556231081E-1	4.347430779E0
2.928527502E0	-4.232948780E0	-1.072602391E0	1.580173075E-1	4.369588165E0
2.930526635E0	-4.247313976E0	-1.089361787E0	1.699883193E-1	4.388083995E0
2.932525768E0	-4.261679173E0	-1.103726983E0	1.747767180E-1	4.405754138E0
2.934524901E0	-4.271255970E0	-1.113303781E0	1.747767180E-1	4.417422299E0
2.936524034E0	-4.280832767E0	-1.130063176E0	1.747767180E-1	4.430927540E0
2.938524034E0	-4.295197964E0	-1.142034173E0	1.723825186E-1	4.447772851E0
2.940524034E0	-4.309563160E0	-1.156399369E0	1.699883193E-1	4.465253650E0
2.942524034E0	-4.319139957E0	-1.168370485E0	1.675941199E-1	4.477515757E0
2.944524000E0	-4.328716755E0	-1.175553083E0	1.675941199E-1	4.488630257E0
2.946523966E0	-4.335899353E0	-1.185129881E0	1.699883193E-1	4.498160965E0
2.948523932E0	-4.343081951E0	-1.192312479E0	1.699883193E-1	4.506979688E0
2.950524765E0	-4.350264549E0	-1.199495077E0	1.699883193E-1	4.515804039E0
2.952525598E0	-4.355052948E0	-1.204283476E0	1.675941199E-1	4.521600674E0
2.954526431E0	-4.359841347E0	-1.206677675E0	1.675941199E-1	4.526850491E0
2.956526397E0	-4.362235546E0	-1.211466074E0	1.675941199E-1	4.530434504E0
2.958526397E0	-4.362235546E0	-1.213860273E0	1.675941199E-1	4.531075315E0
2.960526397E0	-4.364629745E0	-1.218648672E0	1.675941199E-1	4.534664838E0
2.962526430E0	-4.367023945E0	-1.221042871E0	1.675941199E-1	4.537612987E0
2.964526463E0	-4.364629745E0	-1.221042871E0	1.675941199E-1	4.535308843E0
2.966527163E0	-4.364629745E0	-1.218648672E0	1.675941199E-1	4.534664838E0
2.968527196E0	-4.364629745E0	-1.216254473E0	1.675941199E-1	4.534022006E0
2.970526362E0	-4.362235546E0	-1.211466074E0	1.675941199E-1	4.530434504E0
2.972525862E0	-4.357447147E0	-1.204283476E0	1.651999205E-1	4.523818669E0
2.974524995E0	-4.350264549E0	-1.197100878E0	1.628057212E-1	4.514903971E0
2.976524061E0	-4.340687752E0	-1.192312479E0	1.604115069E-1	4.504321376E0
2.978523161E0	-4.333505154E0	-1.185129881E0	1.556231081E-1	4.495332947E0
2.980523127E0	-4.328716755E0	-1.173158884E0	1.532289088E-1	4.487490347E0
2.982523093E0	-4.321534157E0	-1.161187768E0	1.508347094E-1	4.477361456E0
2.984523059E0	-4.309563160E0	-1.146822572E0	1.508347094E-1	4.462094547E0
2.986523025E0	-4.297592163E0	-1.132457376E0	1.532289088E-1	4.446935710E0
2.988522991E0	-4.283226967E0	-1.118092179E0	1.556231081E-1	4.429490030E0
2.990523857E0	-4.268861771E0	-1.106121182E0	1.580173075E-1	4.412669754E0
2.992524757E0	-4.252102375E0	-1.089361787E0	1.580173075E-1	4.392271984E0
2.994525657E0	-4.235342979E0	-1.072602391E0	1.580173075E-1	4.371907537E0
2.996526557E0	-4.218583584E0	-1.055842996E0	1.556231081E-1	4.351490599E0
2.998526590E0	-4.201824188E0	-1.036689281E0	1.532289088E-1	4.330534641E0
3.000526623E0	-4.187458992E0	-1.022324085E0	1.508347094E-1	4.313085955E0
3.002526656E0	-4.173093796E0	-1.007958889E0	1.484405100E-1	4.295663806E0
3.004526689E0	-4.153939724E0	-9.888052940E-1	1.436520964E-1	4.272421686E0
3.006526722E0	-4.134786129E0	-9.696516991E-1	1.388636976E-1	4.249230975E0
3.008526722E0	-4.115632534E0	-9.504981041E-1	1.364694983E-1	4.226168682E0
3.010525855E0	-4.091690540E0	-9.193734527E-1	1.316810995E-1	4.195773938E0
3.012525855E0	-4.070142746E0	-8.906430602E-1	1.292868853E-1	4.168455605E0
3.014525855E0	-4.041412354E0	-8.643068075E-1	1.268926859E-1	4.134748097E0
3.016525855E0	-4.012681961E0	-8.403648138E-1	1.221042871E-1	4.101553242E0
3.018525855E0	-3.988739967E0	-8.164227605E-1	1.149216816E-1	4.073057776E0
3.020525855E0	-3.960009575E0	-7.876923680E-1	1.101332754E-1	4.039092031E0
3.022525821E0	-3.933673382E0	-7.613561153E-1	1.077390760E-1	4.008123890E0
3.024525787E0	-3.907337189E0	-7.374141216E-1	1.053448766E-1	3.977708013E0
3.026525753E0	-3.885789394E0	-6.560112834E-1	8.619125932E-2	3.941717767E0
3.028525753E0	-3.869029999E0	-3.471592367E-1	7.182605099E-3	3.884580319E0
3.030526586E0	-3.866635799E0	1.029506698E-1	-1.053448766E-1	3.869440372E0
3.032527452E0	-3.904942989E0	1.017535686E0	-2.968810201E-1	4.046244798E0
3.034528318E0	-4.000710964E0	2.418143749E0	-5.219359994E-1	4.703777694E0
3.036529218E0	-4.625597477E0	9.859622002E0	-1.491587639E0	1.099241246E1
3.038530084E0	-5.274725437E0	1.371189213E1	-1.297657371E0	1.474864837E1
3.040530117E0	-6.048052788E0	1.753094292E1	-7.230489254E-1	1.855897901E1
3.042530150E0	-6.483797550E0	1.931222916E1	-3.782838583E-1	2.037510551E1
3.044530183E0	-7.654561996E0	2.306633759E1	4.836287498E-1	2.430806750E1
3.046530216E0	-9.062353134E0	2.665075684E1	1.496376038E0	2.818915085E1
3.048530249E0	-9.811738014E0	2.983265114E1	1.879448295E0	3.146092183E1
3.050529415E0	-1.145415974E1	3.138888168E1	2.856282711E0	3.353532495E1
3.052528548E0	-1.321868706E1	3.415897369E1	3.809175014E0	3.682497774E1
3.054528514E0	-1.405426311E1	3.531567383E1	4.053383350E0	3.822497935E1
3.056528480E0	-1.556051540E1	3.711611176E1	4.434061527E0	4.048945904E1
3.058528446E0	-1.670733833E1	3.811688995E1	4.319139957E0	4.184121681E1
3.060528412E0	-1.704970932E1	3.825814438E1	4.417302132E0	4.211758252E1
3.062528378E0	-1.728433990E1	3.774099731E1	3.816357613E0	4.168567943E1
3.064528344E0	-1.682465363E1	3.612012482E1	3.141192675E0	3.996998221E1
3.066528310E0	-1.637215042E1	3.493020630E1	2.662352324E0	3.866852391E1
3.068528310E0	-1.498351288E1	3.173843575E1	1.826775908E0	3.514500067E1
3.070529176E0	-1.324023438E1	2.788376999E1	1.551442742E0	3.090655933E1
3.072529176E0	-1.225861168E1	2.573138428E1	1.221042871E0	2.852838311E1
3.074529176E0	-1.041986465E1	2.147898293E1	1.158793569E0	2.390111063E1
3.076529176E0	-8.667309761E0	1.732504272E1	1.187524080E0	1.940849240E1
3.078529176E0	-7.029675484E0	1.339346313E1	1.213860273E0	1.517480309E1
3.080529176E0	-6.251559734E0	1.153795719E1	1.218648672E0	1.317920938E1
3.082529176E0	-4.774038315E0	8.085518837E0	1.149216771E0	9.459796820E0
3.084529176E0	-4.108449936E0	5.008969307E0	1.079784989E0	6.567729442E0
3.086529209E0	-3.011905670E0	3.538630009E0	4.620809257E-1	4.669796236E0
3.088529209E0	-3.038241863E0	1.173158810E-1	-4.309563160E0	5.274183469E0
3.090528375E0	-3.667917013E0	-2.171540976E0	-1.016129112E1	1.101912168E1
3.092527508E0	-6.330568790E0	-9.055170059E0	-2.927480125E1	3.129035306E1
3.094526641E0	-8.662521362E0	-1.650143623E1	-5.452495193E1	5.762210563E1
3.096526041E0	-9.301773071E0	-2.064819336E1	-6.496157837E1	6.879591220E1
3.098526074E0	-9.900322914E0	-2.723973083E1	-7.499357605E1	8.039935185E1
3.100526074E0	-1.023790550E1	-3.286131668E1	-7.751706696E1	8.481495453E1
3.102526040E0	-1.181807899E1	-3.731722641E1	-7.814674377E1	8.740226508E1
3.104526006E0	-1.332163715E1	-3.983831787E1	-7.825209045E1	8.881411626E1
3.106525972E0	-1.413566589E1	-4.465096283E1	-7.833110046E1	9.126492662E1
3.108525938E0	-9.548376083E0	-4.902516937E1	-7.835025024E1	9.291609350E1
3.110526771E0	-5.578789234E0	-5.044493103E1	-7.835264587E1	9.335390228E1
3.112527604E0	1.529894829E0	-5.056464386E1	-7.612843323E1	9.140384091E1
3.114527604E0	6.136638165E0	-4.728937531E1	-6.094141006E1	7.738086847E1
3.116527604E0	6.797437668E0	-4.485686493E1	-5.122304916E1	6.842619568E1
3.118527637E0	5.164592266E0	-3.944087982E1	-3.368492126E1	5.212417803E1
3.120527670E0	2.686294317E0	-3.477697754E1	-2.021963120E1	4.031733907E1
3.122527703E0	1.407790542E0	-3.289722824E1	-1.505055046E1	3.620398554E1
3.124527736E0	-1.187524080E0	-2.995236015E1	-7.393594265E0	3.087425025E1
3.126527769E0	-3.150769472E0	-2.825726700E1	-2.626439333E0	2.855343535E1
3.128527802E0	-3.801992416E0	-2.779997444E1	-1.323993564E0	2.808997480E1
3.130526968E0	-4.453215122E0	-2.740014267E1	-1.819593310E-1	2.776026031E1
3.132526134E0	-5.873276234E0	-2.706495476E1	2.980781078E0	2.785484169E1
3.134525267E0	-7.982567787E0	-2.622698402E1	9.632172585E0	2.905778430E1
3.136524433E0	-1.422904015E1	-1.989162636E1	3.609857559E1	4.360332031E1
3.138524433E0	-1.992035675E1	-7.743147373E0	6.124308014E1	6.486518179E1
3.140524066E0	-2.127068710E1	-8.930372596E-1	6.826078796E1	7.150366997E1
3.142524066E0	-2.108154488E1	1.079336071E1	7.116973877E1	7.500706558E1
3.144524066E0	-1.562755299E1	1.449479675E1	5.740756989E1	6.123682410E1
3.146524032E0	-1.278773022E1	1.350359726E1	4.728219223E1	5.080825607E1
3.148523998E0	-8.643367767E0	9.534010887E0	2.839373589E1	3.117385776E1
3.150524831E0	-6.426336765E0	5.073612690E0	1.455465126E1	1.669961746E1
3.152526964E0	-5.911583424E0	3.299209833E0	9.809343338E0	1.191867530E1
3.154527797E0	-5.420772076E0	9.959878922E-1	3.478775024E0	6.517563766E0
3.156528397E0	-5.377676487E0	1.436520964E-1	6.655880809E-1	5.420613233E0
3.158528363E0	-5.411195278E0	-8.619125932E-2	3.495534360E-1	5.423158754E0
3.160528329E0	-5.483021259E0	-3.687070608E-1	2.466027737E-1	5.500934462E0
3.162528329E0	-5.612308025E0	-6.344634295E-1	1.125274777E0	5.759061429E0
3.164528362E0	-5.887641430E0	-6.727706790E-1	2.025494576E0	6.262553015E0
3.166528395E0	-6.323386192E0	-9.768342972E-1	5.811026573E0	8.643347038E0
3.168528428E0	-5.945102215E0	-1.723825216E0	1.008228302E1	1.183081758E1
3.170527594E0	-5.578789234E0	-2.250549555E0	1.168639755E1	1.314381034E1
3.172526760E0	-4.378994942E0	-3.591302633E0	1.299602604E1	1.417637980E1
3.174525926E0	-3.466804028E0	-5.547664642E0	1.177019501E1	1.346598692E1
3.176525092E0	-2.971204281E0	-6.347328186E0	1.009904194E1	1.229257003E1
3.178525092E0	-2.197877169E0	-7.324162483E0	6.251559734E0	9.877045066E0
3.180525058E0	-1.951274395E0	-7.783848763E0	3.268085241E0	8.664649702E0
3.182525024E0	-1.996764183E0	-7.877223015E0	2.142810583E0	8.404126773E0
3.184524990E0	-2.190694571E0	-7.886799812E0	7.134721279E-1	8.216434534E0
3.186524956E0	-2.286462545E0	-7.865252018E0	1.915361285E-1	8.193093821E0
3.188524922E0	-2.336740971E0	-7.855675220E0	-3.351882473E-2	8.195920634E0
3.190525755E0	-2.341529369E0	-7.855675220E0	-7.422025502E-2	8.197554611E0
3.192526588E0	-2.322375536E0	-7.882011414E0	-6.943184882E-2	8.217320295E0
3.194527454E0	-2.312798738E0	-7.886799812E0	-8.379705995E-2	8.219347373E0
3.196528320E0	-2.688688517E0	-7.822156429E0	-2.509123325E0	8.643545396E0
3.198528353E0	-4.290409565E0	-7.470208645E0	-1.121952820E1	1.414529761E1
3.200528753E0	-5.988197803E0	-7.106289864E0	-2.012386322E1	2.216591391E1
3.202528786E0	-9.620202065E0	-6.014533997E0	-4.348468781E1	4.494041589E1
3.204528819E0	-1.097531986E1	-4.876988888E0	-6.491130066E1	6.601302614E1
3.206528852E0	-1.129374886E1	-3.931279182E0	-7.126071930E1	7.225713691E1
3.208528885E0	-9.354445457E0	-3.505111217E0	-7.368874359E1	7.436277554E1
3.210528051E0	-7.951443195E0	-3.469198227E0	-6.804291534E1	6.859372503E1
3.212526751E0	-6.651391506E0	-3.224989653E0	-5.073941803E1	5.127504373E1
3.214526751E0	-4.618414879E0	-2.858676910E0	-4.144722366E1	4.180160450E1
3.216526751E0	-3.347094059E0	-2.020706177E0	-2.485750008E1	2.516310001E1
3.218526751E0	-2.554613113E0	-1.247379065E0	-1.281646061E1	1.312797263E1
3.220526751E0	-2.310404539E0	-9.648633003E-1	-8.583512306E0	8.941231114E0
3.222526751E0	-2.030282974E0	-5.315127969E-1	-3.172317266E0	3.803702361E0
3.224526717E0	-1.958456993E0	-3.471592367E-1	-7.852981687E-1	2.138402802E0
3.226526683E0	-1.958456993E0	-3.112462163E-1	-3.375824392E-1	2.011564044E0
3.228526649E0	-1.958456993E0	-3.184288144E-1	-1.915361360E-2	1.984267513E0
3.230527482E0	-1.975216389E0	-3.567360640E-1	3.112462163E-2	2.007413546E0
3.232528315E0	-1.994369984E0	-3.615244627E-1	1.915361360E-2	2.026962859E0
3.234529148E0	-2.030282974E0	-3.639186621E-1	1.675941236E-2	2.062708565E0
3.236529981E0	-2.075772762E0	-3.782838583E-1	-9.576806799E-3	2.109981742E0
3.238529947E0	-2.090138197E0	-3.782838583E-1	-1.436521020E-2	2.124142820E0
3.240529947E0	-2.121262789E0	-4.141969085E-1	-9.576806799E-3	2.161343705E0
3.242529980E0	-2.154781580E0	-4.070142806E-1	-7.182605099E-3	2.192896685E0
3.244530013E0	-2.161964178E0	-4.118026793E-1	-1.197100803E-2	2.200866615E0
3.246530046E0	-2.197877169E0	-4.477157295E-1	-1.197100803E-2	2.243046305E0
3.248530079E0	-2.229001760E0	-4.572925270E-1	-1.915361360E-2	2.275507013E0
3.250529245E0	-2.250549555E0	-4.884171486E-1	-3.591302410E-2	2.303218260E0
3.252528411E0	-2.281674147E0	-5.267243981E-1	-1.149216816E-1	2.344500479E0
3.254528444E0	-1.254561663E0	-6.727706790E-1	-1.994369984E0	2.450317731E0
3.256528444E0	5.506663918E-1	-9.864110947E-1	-4.922778130E0	5.050741018E0
3.258528410E0	7.688080788E0	-2.377442360E0	-1.544798756E1	1.741835635E1
3.260528376E0	1.780148888E1	-4.450820923E0	-2.834585190E1	3.376670154E1
3.262528342E0	2.237201881E1	-5.504569054E0	-3.349817276E1	4.065630436E1
3.264528308E0	2.815910339E1	-7.099107265E0	-3.853826904E1	4.825485062E1
3.266529274E0	2.899468040E1	-7.182904243E0	-3.501160812E1	4.602280205E1
3.268529240E0	2.462526321E1	-6.143820763E0	-2.599235153E1	3.632839743E1
3.270530073E0	2.133772469E1	-5.456685066E0	-2.067931938E1	3.021106017E1
3.272530073E0	1.418354988E1	-4.015076160E0	-1.051323891E1	1.810585861E1
3.274530106E0	1.068562126E1	-3.311181068E0	-6.009745598E0	1.269895523E1
3.276530139E0	5.006575108E0	-2.102109194E0	1.177947283E0	5.556277276E0
3.278530172E0	1.474828243E0	-1.235408068E0	6.043264389E0	6.342112891E0
3.280530205E0	4.046200812E-1	-9.241618514E-1	7.609072208E0	7.675661041E0
3.282530238E0	-8.882488012E-1	-4.165911078E-1	9.244312286E0	9.296227392E0
3.284530271E0	-1.584961534E0	-8.858546615E-2	9.792584419E0	9.920416325E0
3.286530304E0	-1.781286120E0	-1.173158810E-1	1.029776096E1	1.045134556E1
3.288530337E0	-1.896207690E0	-6.631938815E-1	1.277815342E1	1.293509314E1
3.290529470E0	-1.149216771E0	-2.408566952E0	1.828511620E1	1.847883568E1
3.292528603E0	-2.418143749E-1	-3.579331636E0	2.001612473E1	2.033507655E1
3.294527736E0	2.008735180E0	-5.461473465E0	1.810555267E1	1.901772192E1
3.296527736E0	3.545812607E0	-5.890035629E0	1.169597435E1	1.356691279E1
3.298527736E0	3.581725836E0	-4.484339714E0	4.072536945E0	7.037302026E0
3.300527736E0	2.293645144E0	-3.722983599E0	6.847416759E-1	4.426091513E0
3.302527702E0	1.230619669E0	-2.916137695E0	-4.805162907E0	5.753944246E0
3.304527668E0	1.063025594E0	-2.779668093E0	-7.424718857E0	7.998939194E0
3.306527634E0	1.168370485E0	-2.451662540E0	-1.450197887E1	1.475408859E1
3.308527600E0	1.699883223E0	-2.023100376E0	-2.399049950E1	2.413558792E1
3.310528433E0	2.126051188E0	-1.738190413E0	-2.917185211E1	2.930082516E1
3.312529266E0	3.047818661E0	-1.168370485E0	-3.805463791E1	3.819436810E1
3.314529232E0	3.517082214E0	-7.326257229E-1	-4.246715164E1	4.261884063E1
3.316529198E0	3.363853455E0	-6.536170840E-1	-4.243363571E1	4.257177663E1
3.318529198E0	2.013523579E0	-6.200982332E-1	-3.929722977E1	3.935366649E1
3.320529231E0	3.998316824E-1	-4.955997467E-1	-3.455670929E1	3.456257573E1
3.322529264E0	-2.178723514E-1	-3.950432837E-1	-3.356760406E1	3.357063553E1
3.324529297E0	-8.834604025E-1	-3.136404157E-1	-3.369928741E1	3.371232482E1
3.326528330E0	-9.385270476E-1	-9.648633003E-1	-3.360830688E1	3.363525064E1
3.328528363E0	1.426944256E0	-2.437297344E0	-3.097947311E1	3.110794662E1
3.330527496E0	3.287238836E0	-2.932897091E0	-2.863794518E1	2.897481196E1
3.332526662E0	5.672163010E0	-2.904166698E0	-2.255876732E1	2.344153579E1
3.334525795E0	5.882853031E0	-2.664746523E0	-1.918294334E1	2.024090287E1
3.336524895E0	4.865017891E0	-2.111685991E0	-1.270393372E1	1.376653728E1
3.338524861E0	3.177105665E0	-1.625662923E0	-7.458237648E0	8.268136982E0
3.340524827E0	2.437297344E0	-1.307234168E0	-3.969586372E0	4.838067329E0
3.342524793E0	1.386242747E0	-1.197100878E0	-2.801215887E0	3.346868673E0
3.344524759E0	7.948749661E-1	-1.070208192E0	-1.309628367E0	1.868769180E0
3.346524725E0	5.051765442E-1	-9.959878922E-1	-5.075707436E-1	1.226712388E0
3.348524691E0	4.118026793E-1	-9.744400978E-1	-1.795651317E-1	1.073013787E0
3.350525557E0	1.963245422E-1	-9.864110947E-1	7.182605267E-1	1.235899817E0
3.352526457E0	1.915361360E-2	-1.000776291E0	1.843535304E0	2.097746997E0
3.354527357E0	-6.703764945E-2	-1.000776291E0	2.600103140E0	2.786859087E0
3.356527390E0	-2.801215947E-1	-9.672574997E-1	4.735731125E0	4.841611763E0
3.358527423E0	-5.650315881E-1	-9.576807022E-1	7.673715591E0	7.753858652E0
3.360527456E0	-7.206547260E-1	-9.217676520E-1	9.407117844E0	9.479602574E0
3.362527489E0	-8.690952063E-1	-6.464344859E-1	1.264647293E1	1.269277281E1
3.364527522E0	-4.525041282E-1	-1.532289088E-1	1.504097366E1	1.504855899E1
3.366527555E0	-2.322375625E-1	2.154781483E-2	1.554615021E1	1.554789969E1
3.368527555E0	1.292868853E-1	2.298433632E-1	1.466957283E1	1.467194296E1
3.370526688E0	3.136404157E-1	2.849099934E-1	1.165527344E1	1.166297316E1
3.372525821E0	5.075707436E-1	3.016694188E-1	9.481337547E0	9.499704952E0
3.374524954E0	4.836287498E-1	2.849099934E-1	4.797980309E0	4.830702383E0
3.376524087E0	2.442085743E-1	1.484405100E-1	4.333505034E-1	5.191002520E-1
3.378524087E0	1.460463107E-1	4.070143029E-2	-1.855506301E0	1.861690029E0
3.380524053E0	2.226607651E-1	-1.604115069E-1	-7.103895664E0	7.109194278E0
3.382524019E0	5.746083856E-1	-1.292868853E-1	-1.498111820E1	1.499269130E1
3.384523985E0	8.738836050E-1	1.436521020E-2	-2.005682564E1	2.007585947E1
3.386523951E0	1.266532660E0	3.974374831E-1	-3.060119057E1	3.062996777E1
3.388523917E0	3.232172430E-1	7.158663273E-1	-3.903147507E1	3.903937730E1
3.390524383E0	-5.746083856E-1	6.057330370E-1	-4.171058655E1	4.171894195E1
3.392525283E0	-2.537853718E0	-3.256114423E-1	-4.392522049E1	4.399967863E1
3.394526116E0	-3.476380825E0	-1.498770237E0	-4.243363571E1	4.260217102E1
3.396526982E0	-2.904166698E0	-2.054224968E0	-4.040813828E1	4.056441376E1
3.398527015E0	1.436520964E-1	-2.906560898E0	-3.410869598E1	3.423261418E1
3.400527048E0	2.980781078E0	-2.930502892E0	-2.574335480E1	2.608051417E1
3.402527081E0	3.799597979E0	-2.674323320E0	-2.137603188E1	2.187518431E1
3.404527114E0	4.046200752E0	-1.927332401E0	-1.345331860E1	1.418020211E1
3.406527147E0	3.244143248E0	-1.225831270E0	-7.431901455E0	8.201236916E0
3.408527180E0	2.750937700E0	-9.648633003E-1	-5.195716858E0	5.957691926E0
3.410526346E0	1.826775908E0	-6.536170840E-1	-2.015917778E0	2.797900999E0
3.412526346E0	1.201889277E0	-6.368576288E-1	-3.687070608E-1	1.409280089E0
3.414526312E0	1.046266198E0	-6.488286853E-1	7.900865376E-2	1.233650675E0
3.416526278E0	1.027112484E0	-6.584054828E-1	5.889736414E-1	1.354750082E0
3.418526244E0	1.276109457E0	-4.788403511E-1	6.440402865E-1	1.507491731E0
3.420526210E0	1.280897856E0	-1.987187415E-1	4.932055473E-1	1.386881454E0
3.422526176E0	7.565677166E-1	4.884171486E-1	-4.788403213E-2	9.017975945E-1
3.424526142E0	1.197100878E-1	9.169792533E-1	-7.996633649E-1	1.222555910E0
3.426526108E0	-1.173158810E-1	1.017535686E0	-1.194706678E0	1.573679109E0
3.428526108E0	-4.884171486E-1	1.091755986E0	-1.910573006E0	2.254056711E0
3.430527008E0	-7.086837292E-1	1.003170490E0	-2.595314741E0	2.871278856E0
3.432527908E0	-7.661445141E-1	9.193734527E-1	-2.949656487E0	3.183189965E0
3.434528808E0	-8.451532125E-1	7.493851185E-1	-3.720589399E0	3.888270501E0
3.436529708E0	-1.003170490E0	5.722141862E-1	-4.860229492E0	4.995559110E0
3.438529741E0	-1.247379065E0	3.950432837E-1	-6.311414719E0	6.445616299E0
3.440529641E0	-1.285686255E0	2.873041928E-1	-7.216423035E0	7.335686352E0
3.442529674E0	-7.015010715E-1	-8.140286058E-2	-9.447818756E0	9.474175923E0
3.444529707E0	-1.915361285E-1	-3.112462163E-1	-1.075505352E1	1.076126092E1
3.446529707E0	7.398083210E-1	-7.230489254E-1	-1.356345177E1	1.360284308E1
3.448529707E0	1.477222443E0	-1.051054597E0	-1.640806198E1	1.650791931E1
3.450529340E0	1.754949808E0	-1.168370485E0	-1.770332527E1	1.782842293E1
3.452528406E0	2.128445387E0	-1.309628367E0	-1.976952171E1	1.992685111E1
3.454528406E0	1.963245392E0	-1.230619669E0	-2.069847298E1	2.082775890E1
3.456528406E0	1.505952835E0	-8.906430602E-1	-2.061946297E1	2.069355919E1
3.458528372E0	5.003881454E-1	-6.799532771E-1	-1.953010178E1	1.954834009E1
3.460528572E0	-4.788403399E-3	-3.351882398E-1	-1.732264709E1	1.732589035E1
3.462528538E0	-1.675941199E-1	-1.173158810E-1	-1.439423943E1	1.439569309E1
3.464528504E0	-5.147533417E-1	2.633621916E-2	-1.281406689E1	1.282442883E1
3.466528470E0	-7.517793179E-1	3.184288144E-1	-9.687239647E0	9.721583257E0
3.468528436E0	-8.044517636E-1	5.889736414E-1	-6.955455303E0	7.026549015E0
3.470529269E0	-7.948749661E-1	7.015010715E-1	-5.851728439E0	5.946987111E0
3.472529935E0	-7.876923680E-1	7.852981687E-1	-4.345476151E0	4.485567462E0
3.474529935E0	-7.158663273E-1	6.847416759E-1	-3.833117008E0	3.959055665E0
3.476529968E0	-6.033388376E-1	5.722141862E-1	-3.883395195E0	3.971423557E0
3.478530001E0	-1.292868853E-1	2.873041928E-1	-4.484339714E0	4.495393361E0
3.480530034E0	3.040636182E-1	1.244984865E-1	-5.600337029E0	5.609966969E0
3.482530067E0	4.548983276E-1	5.506663769E-2	-6.287472725E0	6.304147689E0
3.484530100E0	6.512228847E-1	-6.464344263E-2	-7.731176376E0	7.758824536E0
3.486530133E0	7.206547260E-1	-1.532289088E-1	-9.083900452E0	9.113729739E0
3.488530166E0	7.230489254E-1	-2.011129409E-1	-9.682451248E0	9.711493620E0
3.490529299E0	6.536170840E-1	-3.112462163E-1	-1.069040966E1	1.071489376E1
3.492528399E0	5.722141862E-1	-3.806780577E-1	-1.137994003E1	1.140067454E1
3.494527499E0	3.806780577E-1	-4.309563041E-1	-1.159541798E1	1.160966654E1
3.496527465E0	2.394201756E-1	-4.979939461E-1	-1.178934860E1	1.180229048E1
3.498527431E0	2.394201756E-1	-4.788403511E-1	-1.164090824E1	1.165321221E1
3.500527531E0	2.154781520E-1	-4.405331016E-1	-1.146852589E1	1.147900633E1
3.502527497E0	8.379705995E-2	-2.944868207E-1	-1.100405025E1	1.100830897E1
